"filename", "language", "Markdown", "PIC18 Assembler", "CMake", "CMake Cache", "JSON", "YAML", "Log", "C++", "C", "Shell Script", "HTML", "PostCSS", "XML", "JavaScript", "Python", "comment", "blank", "total"
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\CMakeLists.txt", "CMake", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 66
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\README.md", "Markdown", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 72
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\app.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 14, 14, 71
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\decode.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 1, 14, 159
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\decode.h", "C++", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\bit.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 19, 16, 79
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\bit.h", "C++", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\byte.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 1, 65, 293
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\byte.h", "C++", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\exwatcher.h", "C++", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\instructionex.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 15, 36, 385
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\instructionex.h", "C++", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 3, 21, 100
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\jumpex.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 7, 8, 39
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\jumpex.h", "C++", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\literalex.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 1, 20, 82
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\exec\literalex.h", "C++", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\fileReader.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\fileReader.h", "C++", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\instruction.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 12, 98
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\instruction.h", "C++", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\logger.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 6, 28, 133
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\logger.h", "C++", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 2, 9, 46
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\memory\eeprom.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\memory\eeprom.h", "C++", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\memory\program.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 6, 7, 54
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\memory\program.h", "C++", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\memory\ram.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 12, 131
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\memory\ram.h", "C++", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\memory\stack.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 7, 47
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\memory\stack.h", "C++", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\memory\watcher.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 4, 17
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\pars.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 3, 6, 60
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\pars.h", "C++", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 4, 16
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\simvm.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 13, 26, 173
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\simvm.h", "C++", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 9, 64
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\controls.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 5, 7, 80
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\document.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 14, 12, 114
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\document.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\editor.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 16, 10, 72
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\ledArray.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 7, 7, 62
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\logs.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 4, 8, 51
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\registerTable.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 3, 17, 93
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\runtime.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 1, 8, 63
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\settings.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 7, 5, 67
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\settings_window\flags.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 5, 7, 45
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\settings_window\ioPins.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 15, 38, 285
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\settings_window\registers.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 7, 20, 140
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\settings_window\stack.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 5, 6, 46
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\ui\stats.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 5, 4, 78
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\utils.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\app\main\utils.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 1, 11
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\cache-v2-da526e11642b5e352969.json", "JSON", 0, 0, 0, 0, 1891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1892
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\cmakeFiles-v1-24225ef8ca38e6fcac87.json", "JSON", 0, 0, 0, 0, 946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 947
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\codemodel-v2-758e30f60194b93d08e7.json", "JSON", 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 152
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\directory-third_party.ftxui-Debug-0db0aaa8d1686286c4e2.json", "JSON", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 163
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\directory-third_party.ftxui.doc-Debug-d76790322a7cb3047329.json", "JSON", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\directory-third_party.ftxui.examples-Debug-54c292ed4bcc46b5143c.json", "JSON", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\index-2025-05-12T11-41-46-0926.json", "JSON", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\target-component-Debug-1586302c852c69c7488a.json", "JSON", 0, 0, 0, 0, 460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 461
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\target-dom-Debug-2aa25009b04eec419f90.json", "JSON", 0, 0, 0, 0, 588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 589
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\target-picsim-Debug-39817bb60aae0809e20d.json", "JSON", 0, 0, 0, 0, 377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 378
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\target-screen-Debug-f68cc3c8f84022a1fc8c.json", "JSON", 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 282
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\.cmake\api\v1\reply\toolchains-v1-2914590bd2f37228925d.json", "JSON", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CMakeCache.txt", "CMake Cache", 0, 0, 0, 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 574
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CMakeFiles\3.30.5\CMakeCCompiler.cmake", "CMake", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 82
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CMakeFiles\3.30.5\CMakeCXXCompiler.cmake", "CMake", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 102
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CMakeFiles\3.30.5\CMakeRCCompiler.cmake", "CMake", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CMakeFiles\3.30.5\CMakeSystem.cmake", "CMake", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CMakeFiles\3.30.5\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 707, 0, 0, 0, 0, 0, 0, 0, 62, 151, 920
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CMakeFiles\3.30.5\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 689, 0, 0, 0, 0, 0, 0, 61, 155, 905
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CMakeFiles\CMakeConfigureLog.yaml", "YAML", 0, 0, 0, 0, 0, 465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 495
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CPackConfig.cmake", "CMake", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 73
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\CPackSourceConfig.cmake", "CMake", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 81
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\Testing\Temporary\LastTest.log", "Log", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\cmake_install.cmake", "CMake", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 64
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\compile_commands.json", "JSON", 0, 0, 0, 0, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 440
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\third_party\ftxui\CMakeFiles\Export\418a5211b54bdfa9fa029e8a3112c4d3\ftxui-targets-debug.cmake", "CMake", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 40
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\third_party\ftxui\CMakeFiles\Export\418a5211b54bdfa9fa029e8a3112c4d3\ftxui-targets.cmake", "CMake", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 129
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\third_party\ftxui\cmake\ftxui-config-version.cmake", "CMake", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 66
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\third_party\ftxui\cmake\ftxui-config.cmake", "CMake", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\third_party\ftxui\cmake_install.cmake", "CMake", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 97
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\third_party\ftxui\doc\cmake_install.cmake", "CMake", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\third_party\ftxui\examples\cmake_install.cmake", "CMake", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\cmake-build-debug\third_party\ftxui\ftxui-targets.cmake", "CMake", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 102
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\documentation\DOCU.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 43
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\grid-container-ftxui\CMakeLists.txt", "CMake", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\grid-container-ftxui\README.md", "Markdown", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 74
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\grid-container-ftxui\cmake\ftxui.cmake", "CMake", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\grid-container-ftxui\example\CMakeLists.txt", "CMake", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\grid-container-ftxui\example\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 12, 56
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\grid-container-ftxui\include\ftxui-grid-container\grid-container.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\grid-container-ftxui\src\ftxui-grid-container\grid-container.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 9, 46
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim1.LST", "PIC18 Assembler", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim10.LST", "PIC18 Assembler", 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 316
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim101.LST", "PIC18 Assembler", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 73
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim11.LST", "PIC18 Assembler", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim12.LST", "PIC18 Assembler", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim13.LST", "PIC18 Assembler", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim14.LST", "PIC18 Assembler", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim15.LST", "PIC18 Assembler", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 92
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim2.LST", "PIC18 Assembler", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim21.LST", "PIC18 Assembler", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim3.LST", "PIC18 Assembler", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim4.LST", "PIC18 Assembler", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 108
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim5.LST", "PIC18 Assembler", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim6.LST", "PIC18 Assembler", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim7.LST", "PIC18 Assembler", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 86
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim8.LST", "PIC18 Assembler", 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 117
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\testprog\TPicSim9.LST", "PIC18 Assembler", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\third_party\ftxui\.bcr\README.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\third_party\ftxui\.bcr\metadata.template.json", "JSON", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\Hanno\OneDrive\Code\DHBW Systemnahe Programmierung\picsim\third_party\ftxui\.bcr\presubmit.yml", "YAML", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
